,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,0,1,2,3,4,5,6,7,8
0,,,0.032577546730246085,0.009277810879080002,5.1458983360041366e-05,3.51133981440636,0.7773806120107856,0.22139144973133634,-4.680129656662881,,,,,,,,,
0,,,,0.13133010262942513,0.019638057460124574,,,0.8699192104581795,-2.0300412579232163,,,,,,,,,
0,,,,0.1193485311853451,0.006150360875669458,,,0.9509927077867802,-2.125707233056897,,,,,,,,,
0,,,,0.01469230557190469,0.001776761030815977,,,0.8921152562147961,-4.220431352717678,,,,,,,,,
0,,,,0.19360594335144887,0.04903572098542818,,,0.7979088994487429,-1.6419304054814843,,,,,,,,,
0,,,0.006862701697696079,0.022270574145011133,0.004045391678649324,0.3081510899993301,0.20684078687845667,0.6712317223311017,-3.8044890169490433,,,,,,,,,
0,,,,0.07710294607108355,0.00038226911816039013,,,0.9950665540874247,-2.562613788104179,,,,,,,,,
0,,,,0.12283695292627227,0.004676532488355133,,,0.9633251928362812,-2.0968973889412643,,,,,,,,,
0,,,,0.007028417688410226,0.0006853591091681604,,,0.911151291105115,-4.957793678378589,,,,,,,,,
0,,,0.0040920609129889976,0.03554652938393105,0.001035515085325885,0.11511843726827604,0.10060604589904919,0.8739351253057173,-3.336912753829701,,,,,,,,,
0,,,,0.12725515540360105,0.009298260012186251,,,0.9319075250965033,-2.0615611103949556,,,,,,,,,
0,,,0.060094910595494516,0.11787711644466309,0.006926878377492883,0.5098098121844185,0.32501496133658475,0.6375219808813996,-2.1381125831978647,,,,,,,,,
0,,,0.06237620099834576,0.052865604010926465,0.001199294581942024,1.1799014153976868,0.535688869456985,0.45401154915678327,-2.940002359327565,,,,,,,,,
0,,,0.01371650220779583,0.09157246313436408,0.001787611515342557,0.14978850342454625,0.12809993193982802,0.8552053663074114,-2.39062467330143,,,,,,,,,
0,,,,0.07852869769441047,0.017548993492324715,,,0.8173458034267628,-2.544291145275324,,,,,,,,,
0,,,,0.0339375093385865,0.0011851464019363824,,,0.9662569251399455,-3.3832344061178845,,,,,,,,,
0,,,,0.12038351960599965,0.004224040675101411,,,0.9661012488682673,-2.1170726358252265,,,,,,,,,
0,,,,0.004672528543332666,0.011539156249226454,,,0.28821979967666744,-5.366054909860777,,,,,,,,,
0,,,,0.003998496521560593,0.0011554039194776773,,,0.7758195113204559,-5.521836858128785,,,,,,,,,
0,,,0.046770104449414394,0.030820291743868685,0.005958096748106884,1.5175101143784184,0.5597959077756681,0.36889105546750445,-3.4795819830782317,,,,,,,,,
0,,,0.005594370106122369,0.008633655855024914,0.0013968294897697764,0.6479723306166256,0.3580429990982107,0.552559086523785,-4.752087241917644,,,,,,,,,
0,,,,0.07811208675683305,0.008555488677778156,,,0.9012838580648529,-2.5496104740999255,,,,,,,,,
0,,,0.06048765621965048,0.12409333996585602,0.008111428666948684,0.4874367652308618,0.313907805488285,0.6439969815153576,-2.086721254884882,,,,,,,,,
0,,,0.008716109584107372,0.07298114986461224,0.00189596272723564,0.11942960066094707,0.1042681375023545,0.87305104367187,-2.6175540922112464,,,,,,,,,
0,,,,0.06832280661406977,0.009736092611886137,,,0.8752724838752437,-2.683511649928888,,,,,,,,,
0,,,,0.11781395293158542,0.06436927726143013,,,0.646678362255222,-2.138648568840061,,,,,,,,,
0,,,,,,,,,,,,,,,,,,
0,,,,0.13249316332516944,0.037423002728562305,,,0.7797560785550669,-2.0212242324329504,,,,,,,,,
0,,,,0.10959486970485713,,,,1.0,-2.210964714826062,,,,,,,,,
0,,,,0.09000103297632199,0.010067924091203889,,,0.8993901366993351,-2.4079341312030493,,,,,,,,,
0,,,,0.008163466249537014,0.00020258349842702428,,,0.9757850473604552,-4.8080864147194555,,,,,,,,,
0,,,,0.069996003247101,0.012792302599559262,,,0.8454817686056646,-2.6593171350328295,,,,,,,,,
0,,,,0.0653733821927537,0.0015140898264366784,,,0.9773636260912615,-2.727640103476809,,,,,,,,,
0,,,,0.03855037824043152,0.0007712980946796402,,,0.9803849131937711,-3.2557893673365874,,,,,,,,,
0,,,,0.05708587959770285,0.0012831603875505676,,,0.978016421241899,-2.8631984854115893,,,,,,,,,
0,,,0.00036318570454503844,0.010840878370012998,0.055172194643008175,0.03350150164488959,0.005471620599925781,0.1633246371438528,-4.524431255809422,,,,,,,,,
0,,,0.0010295885411363678,0.04110672014836394,0.0033140434437725153,0.025046720765372125,0.02265303771722898,0.9044312798243637,-3.1915836635863397,,,,,,,,,
0,,,,0.1904170765703117,0.026091675151179522,,,0.8794890509334105,-1.6585384727773045,,,,,,,,,
0,,,,0.07497877226650897,0.036995778478827956,,,0.6696054752390368,-2.590550241954748,,,,,,,,,
0,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,
0,,,,0.018149223681985592,0.002559147075716694,,,0.8764196804442067,-4.009127491528432,,,,,,,,,
0,,,,0.014166807789613475,0.0029626227852425466,,,0.8270448762265731,-4.2568535301497175,,,,,,,,,
0,,,,0.12398366049776707,0.016440084014983293,,,0.8829251842554979,-2.087605492238851,,,,,,,,,
0,,,,0.04724279023708858,0.002187604069616927,,,0.9557437463265357,-3.052455224259899,,,,,,,,,
0,,,,0.13127362095771158,0.06319701924713567,,,0.6750305383858121,-2.030471424501306,,,,,,,,,
0,,,,,0.00526682088462189,,,,,,,,,,,,,
0,,,,0.008636422962826714,0.0006966057350356102,,,0.9253612350731159,-4.751766790823625,,,,,,,,,
0,,,,0.13532154355358852,0.017711886326133845,,,0.8842613255152509,-2.000101528442485,,,,,,,,,
0,,,,0.05590861027931755,0.0029119308370901655,,,0.9504946608476899,-2.8840368806410335,,,,,,,,,
0,,,,0.04094699840962303,0.009311541239324567,,,0.8147271825969271,-3.1954767702798597,,,,,,,,,
0,,,,0.14911622969260838,0.03867293157997775,,,0.7940619612021064,-1.903029212078226,,,,,,,,,
0,,,,0.06312318120280984,0.005674065191087689,,,0.9175248212900714,-2.76266720443046,,,,,,,,,
0,,,,0.06765032146671945,0.0017939425587477785,,,0.9741671600394542,-2.6934031724665126,,,,,,,,,
0,,,,,,,,,,,,,,,,,,
0,,,0.009507440339118045,0.1297185277297175,0.07681715305392078,0.07329284802651953,0.04400714213768412,0.6004288729749051,-2.042388347208741,,,,,,,,,
0,,,,0.10509643912972862,0.00504573724857816,,,0.9541888728324425,-2.2528768824559897,,,,,,,,,
0,,,,,,,,,,,,,,,,,,
0,,,,0.09110066545540838,0.05039377871305577,,,0.6438462371493779,-2.3957901700732176,,,,,,,,,
0,,,,0.18251192192167942,0.03349472575430605,,,0.8449365974858846,-1.7009397824949715,,,,,,,,,
0,,,,0.20285405716521118,0.024589374656403585,,,0.8918879544708541,-1.5952684887152444,,,,,,,,,
0,,,,0.1942839029413893,0.030709401253603937,,,0.8635097103734729,-1.6384347724466033,,,,,,,,,
0,,,,0.11058653032234364,0.021017285433573007,,,0.8402988141882344,-2.2019569846311624,,,,,,,,,
0,,,,0.15935853294043312,0.05057599544366238,,,0.7590868170521778,-1.8365986911343013,,,,,,,,,
0,,,,0.16372711922299032,0.025395212724598402,,,0.8657207085854031,-1.8095541441658496,,,,,,,,,
0,,,,0.027266882252826193,0.0006338241096320598,,,0.9772828651218344,-3.6020824174899344,,,,,,,,,
0,,,,,,,,,,,,,,,,,,
0,,,,0.08343070538126579,0.024180539486969077,,,0.7752972794192925,-2.4837388673362364,,,,,,,,,
0,,,0.05689765991747289,0.01622799518302769,0.0003403881266074546,3.506142273013504,0.7744756273532148,0.220891101115403,-4.121017430468909,,,,,,,,,
0,,,,0.04270524128354802,0.034288218491042,,,0.5546606349237204,-3.153433619593009,,,,,,,,,
0,,,,0.11713192905282516,0.07341805239867916,,,0.6147044893973693,-2.144454380704245,,,,,,,,,
0,,,0.009518644758755242,0.10399418540508024,0.056014894630697365,0.09153054780589921,0.05614801219264763,0.6134346787885044,-2.2634202909702985,,,,,,,,,
0,,,,0.11859071944506451,0.015522373740760553,,,0.8842590729060809,-2.132077046365057,,,,,,,,,
0,,,,0.03493668325448535,0.0020120199716830538,,,0.9455455862857437,-3.3542179056714407,,,,,,,,,
0,,,,0.030804598691516655,0.0009209553516346322,,,0.9709711814525916,-3.480091291981838,,,,,,,,,
0,,,,0.15252458495135965,0.013782418265962167,,,0.9171266513175517,-1.880429483132256,,,,,,,,,
0,,,,0.19052788701003526,0.04209139387962077,,,0.8190545782849917,-1.6579567066250107,,,,,,,,,
0,,,,0.06892267961624954,0.014892545427529609,,,0.8223169427779883,-2.6747699879817377,,,,,,,,,
0,,,,0.07229824105098022,0.015389847685814865,,,0.8244932931311904,-2.6269554785921954,,,,,,,,,
0,,,,0.08872194509054762,0.007420231080366477,,,0.9228202296235175,-2.4222480122562344,,,,,,,,,
0,,,0.025800598455038428,0.12319068873609568,0.022138615454578684,0.20943627087197772,0.15076616100491186,0.7198665273078264,-2.0940218091796936,,,,,,,,,
0,,,,0.1195678699622064,0.02633498144886523,,,0.8195033120040393,-2.1238711193583026,,,,,,,,,
0,,,,0.030549850389161276,0.0198021808067547,,,0.6067252832421814,-3.4883954906216545,,,,,,,,,
0,,,,0.10811821471579391,0.04348025583514482,,,0.7131880310063222,-2.224530069772795,,,,,,,,,
0,,,,0.14910779755103346,0.04387786501027977,,,0.7726366589728427,-1.9030857611206025,,,,,,,,,
0,,,,0.1431146888106435,0.0010009122900186977,,,0.9930547957169497,-1.9441089505132845,,,,,,,,,
0,,,,0.07486172808565966,0.002286015301550995,,,0.9703683451883057,-2.592112492539594,,,,,,,,,
0,,,,0.21907487154687644,0.06847029355804427,,,0.7618798649142283,-1.5183417283835354,,,,,,,,,
0,,,,0.008491169905291205,0.0019459817904209132,,,0.8135524090140053,-4.768728490120214,,,,,,,,,
0,,,,0.08648400513078798,0.0014984233637198902,,,0.9829690611027698,-2.4477957939253927,,,,,,,,,
0,,,,0.04675764745757111,0.0007925107093485102,,,0.9833331635498143,-3.0627774546453836,,,,,,,,,
0,,,,0.036590891215322635,0.01820540437516662,,,0.6677621328415775,-3.307955943447353,,,,,,,,,
0,,,,0.08338621054743511,,,,1.0,-2.4842723244456444,,,,,,,,,
0,,,,0.14692157771437492,0.011658880547778704,,,0.9264797146158761,-1.9178563194933458,,,,,,,,,
0,,,,0.04895274099805408,0.010429568200798208,,,0.8243657354941699,-3.0168999156988834,,,,,,,,,
0,,,,0.08201843076284349,0.0004854715556635982,,,0.9941157746237331,-2.500811291573312,,,,,,,,,
0,,,0.011407869267547433,0.12112661889175959,0.03456606532635883,0.09418135643447344,0.06826948821881682,0.7248726372540114,-2.1109188433970805,,,,,,,,,
0,,,,0.16705696889974336,0.040418400993927614,,,0.805189401447306,-1.789420393601191,,,,,,,,,
0,,,,0.032729733533621866,0.01789887055289795,,,0.6464672317982467,-3.419471331851964,,,,,,,,,
0,,,,0.05217130442851559,0.0009578462862570574,,,0.9819713608561274,-2.9532226588386106,,,,,,,,,
0,,,,0.1298626577306825,0.06011719939823662,,,0.6835601399708314,-2.041277865988612,,,,,,,,,
0,,,,0.1419296110775328,0.049760769445460186,,,0.7404107117441323,-1.9524240409161624,,,,,,,,,
0,,,,0.05960753265930466,0.0013511757851515814,,,0.9778345732770449,-2.8199733259958997,,,,,,,,,
0,,,,0.16003532597674047,0.009652734671302584,,,0.943114827086605,-1.8323607007636231,,,,,,,,,
0,,,,0.14428288280822876,0.06990123735821502,,,0.6736394962245831,-1.9359794424960852,,,,,,,,,
0,,,,0.05991289263958756,0.0008192432599506833,,,0.9865105475409944,-2.814863560967475,,,,,,,,,
0,,,,0.09178649375133573,0.04563026778698753,,,0.6679424891390559,-2.3882901190716828,,,,,,,,,
0,,,,0.1301649134226304,0.03264641643500858,,,0.799483141231299,-2.038953067685567,,,,,,,,,
0,,,,0.12465527156371083,0.028339506154936193,,,0.8147681471386445,-2.0822031789825317,,,,,,,,,
0,,,0.012477475508867918,0.06598575951714851,0.018052756392107242,0.18909345895496205,0.1292788410038019,0.6836769590987983,-2.718316325127994,,,,,,,,,
0,,,,0.07390583687099969,0.0018347793354496547,,,0.975775489726034,-2.604963470777589,,,,,,,,,
0,,,,0.1163113754802976,0.004270941152752931,,,0.9645807007859202,-2.1514844127162687,,,,,,,,,
0,,,,0.008619906507926963,0.0013416257725940557,,,0.8653193369440264,-4.753681040313501,,,,,,,,,
0,,,,0.07090489722528628,0.0029799457746586796,,,0.9596676983578228,-2.64641577554049,,,,,,,,,
0,,,,0.028650632241819695,0.003844817122231068,,,0.8816813677768515,-3.5525797682875764,,,,,,,,,
0,,,,0.003337884438584044,0.00011812777279490824,,,0.9658196309590656,-5.702418074298626,,,,,,,,,
0,,,,0.15612081924112456,0.07274384281300361,,,0.6821534519129949,-1.8571250891743663,,,,,,,,,
0,,,,0.09353003328814036,0.016110266391833456,,,0.8530625469023955,-2.3694726826270447,,,,,,,,,
0,,,,0.19519514729912435,0.05896968966094265,,,0.767986436022196,-1.633755465460092,,,,,,,,,
0,,,0.013992291823950488,0.0514697333917525,0.015028031215349333,0.2718547562205288,0.17383876275371066,0.6394545571705669,-2.966761345207468,,,,,,,,,
0,,,,0.05132458681782808,0.019954168263672023,,,0.7200544784928351,-2.969585366419761,,,,,,,,,
0,,,,0.12473142996462727,0.006850354677078384,,,0.9479384270723203,-2.08159241342994,,,,,,,,,
0,,,,,,,,,,,,,,,,,,
0,,,,0.0761012065577767,0.0009020916168422625,,,0.9882850262491795,-2.575691159341673,,,,,,,,,
0,,,,,,,,,,,,,,,,,,
0,,,,0.12818324360423713,0.018356503003571643,,,0.8747336239586928,-2.0542944481533802,,,,,,,,,
0,,,,0.1559543789831602,0.04849357964276066,,,0.7628072201420728,-1.8581917569178616,,,,,,,,,
0,,,,0.06266306530348521,,,,1.0,-2.769983075033085,,,,,,,,,
0,,,,0.009890502111853801,0.0010581997839599097,,,0.9033492925435738,-4.616180364984705,,,,,,,,,
0,,,,0.054621489837662934,0.03226218706614053,,,0.6286737829723663,-2.9073278868958496,,,,,,,,,
0,,,,0.028701724457886466,0.0017116878064027728,,,0.9437193106933088,-3.550798072380988,,,,,,,,,
0,,,,0.10435712507448673,0.06468316290777908,,,0.617350611029691,-2.2599363672486175,,,,,,,,,
0,,,,0.014057930910286722,0.00845962313458124,,,0.6243098554254699,-4.264568564859456,,,,,,,,,
0,,,,0.0670726267735991,0.010301569060609497,,,0.8668604054679561,-2.7019792649795997,,,,,,,,,
0,,,,0.022491879923483393,0.0002532372590656714,,,0.9888663022910269,-3.794600927198684,,,,,,,,,
0,,,,0.15798044785830062,,,,1.0,-1.845284001344827,,,,,,,,,
0,,,,0.16975595861675113,0.024714759563763067,,,0.8729126945434428,-1.7733934108515907,,,,,,,,,
0,,,,0.10194974990020755,0.0355278483319962,,,0.7415735451532357,-2.2832752351259615,,,,,,,,,
0,,,,0.13584456693293911,0.007521615010991656,,,0.9475356397931187,-1.9962439370421061,,,,,,,,,
0,,,,0.03461023959829663,0.0011563631202017267,,,0.9676691932610179,-3.3636056985533966,,,,,,,,,
0,,,0.029668266457160492,0.130702530169624,0.0474574795361605,0.22699075847007255,0.14275375326646833,0.6288967631485738,-2.034831299934715,,,,,,,,,
0,,,,0.16796103851679228,0.019192323786885214,,,0.89745135459686,-1.7840232400655154,,,,,,,,,
0,,,,0.09271516481714928,0.025029522838020447,,,0.787425459810785,-2.378223229529245,,,,,,,,,
0,,,,0.029616143266468636,0.0004643013923878183,,,0.984564676564676,-3.519435685694144,,,,,,,,,
0,,,0.002197355431804563,0.12226182600414878,0.027829316944001488,0.017972538965105908,0.014428899458462272,0.8028303339042028,-2.101590419075547,,,,,,,,,
0,,,0.006185888279392731,0.050127123844803376,0.001394321751958249,0.12340401373405378,0.10719414438151412,0.8686439049910214,-2.993193023284382,,,,,,,,,
0,,,,0.054921757927494125,0.0028995489396105743,,,0.9498532790641547,-2.9018456897181992,,,,,,,,,
0,,,,0.06870489144762922,0.0007252799510731177,,,0.9895538216821013,-2.67793488217739,,,,,,,,,
0,,,,0.07862707801107326,0.01317705588752875,,,0.8564655497748842,-2.5430391349171644,,,,,,,,,
0,,,,0.011777886526761915,0.0003682763006156926,,,0.9696796176825826,-4.441531528844603,,,,,,,,,
0,,,,0.0764037327968708,0.017184968282255575,,,0.816377745560052,-2.5717237254054193,,,,,,,,,
0,,,,0.16002458334850456,0.01224580424776606,,,0.9289152104512293,-1.8324278296224834,,,,,,,,,
0,,,,0.039881263694537226,0.0024287320085620407,,,0.942596732327625,-3.2218486469648275,,,,,,,,,
0,,,,0.14819514703807968,0.0382599171779079,,,0.7948035504490883,-1.9092253126881646,,,,,,,,,
0,,,0.02285249635332311,0.09970278661953305,0.00715158549219826,0.2292061950136709,0.17618570723168775,0.7686777716508895,-2.3055616523594726,,,,,,,,,
0,,,,0.046830967809436776,0.008374478397139038,,,0.8483034017005824,-3.0612105895591335,,,,,,,,,
0,,,,0.045652226191718936,0.0016046212662949554,,,0.9660446823559145,-3.086702906608435,,,,,,,,,
0,,,,0.10988373939580381,0.002187242210005365,,,0.9804834206083907,-2.208332386701402,,,,,,,,,
0,,,,0.01666626826350403,0.0012351246933194518,,,0.931003989672845,-4.094368466697569,,,,,,,,,
0,,,,0.017446023259318415,0.00046570079332403016,,,0.9740002251064532,-4.048643549754161,,,,,,,,,
0,,,,0.011537799513677598,7.54896991782864e-05,,,0.9934997141813433,-4.462126719474729,,,,,,,,,
0,,,,0.14873836840929208,0.014828554917226946,,,0.9093425821330295,-1.9055664331816151,,,,,,,,,
0,,,,0.013431735517842323,0.00225591135587358,,,0.8561982320208086,-4.310135049853234,,,,,,,,,
0,,,,0.1990242421046667,0.019847634040006952,,,0.9093184817089623,-1.6143286420556116,,,,,,,,,
0,,,,0.041745024305495655,0.0013359893294451891,,,0.9689889067892861,-3.176175013099053,,,,,,,,,
0,,,0.010880894287942939,0.09880294370319319,0.014017639804047194,0.11012722779423911,0.08796090783942614,0.7987208032129134,-2.3146278801054314,,,,,,,,,
0,,,0.006089943991921174,0.003169638736676324,0.002022717013264427,1.9213369402176967,0.53977860287872,0.28093906465857077,-5.7541376607808346,,,,,,,,,
0,,,,0.11806777262204446,0.0023260640493365575,,,0.9806795421290077,-2.136496475134394,,,,,,,,,
0,,,,0.18663432640653266,0.023468063538742867,,,0.8883017773150724,-1.6786040503243833,,,,,,,,,
0,,,,0.04346205067075783,0.008182490280214966,,,0.8415613706784077,-3.135867120021809,,,,,,,,,
0,,,0.059642512879912214,0.1246547375868372,0.01237793699199214,0.47846166166258974,0.30325387584757735,0.6338101882474994,-2.082207462620204,,,,,,,,,
0,,,0.003691923043731957,0.06017522040576067,0.003404219884115676,0.06135287945498781,0.05488104983725666,0.8945146556246104,-2.810494632573375,,,,,,,,,
0,,,,0.10888511460788389,0.03117136828081959,,,0.7774371622226866,-2.2174619470188035,,,,,,,,,
0,,,,0.035914667978477616,0.0005925253731110314,,,0.9837696267854771,-3.326609488145811,,,,,,,,,
0,,,,0.06221960675909847,0.00011186644055055794,,,0.9982052976641151,-2.777085107701399,,,,,,,,,
0,,,,0.07439985940980284,0.001153426011160612,,,0.9847336088068968,-2.598301226798064,,,,,,,,,
0,,,,0.06814052416514256,4.2899162559511124e-05,,,0.999370827094537,-2.686183174305429,,,,,,,,,
0,,,,0.13679049448903863,0.022334217029793154,,,0.8596433148779032,-1.9893047609371124,,,,,,,,,
0,,,,0.14498970525860064,0.042274800346934246,,,0.774250863983886,-1.9310925372986028,,,,,,,,,
0,,,,0.03250165988591752,0.00448075778194659,,,0.8788408637264364,-3.4264641175378006,,,,,,,,,
0,,,,0.07763023449372647,0.00013776588834009724,,,0.9982285015988162,-2.5557983079105187,,,,,,,,,
0,,,,0.19493571521876507,0.029868952127500428,,,0.8671337544718614,-1.635085440314816,,,,,,,,,
0,,,,0.18274933233985102,0.015417752319563327,,,0.9221982180034515,-1.6996398337660308,,,,,,,,,
0,,,,0.1775093133924214,0.019278652725497253,,,0.9020333757911541,-1.7287322016267006,,,,,,,,,
0,,,,0.013060359804120745,0.0008678161300636286,,,0.9376934830401072,-4.338173605427533,,,,,,,,,
0,,,,0.1275275994731035,0.027822002444237885,,,0.8209071532797267,-2.0594224713534253,,,,,,,,,
0,,,,0.12315850333723492,0.03122994148650076,,,0.7977184009972004,-2.094283108181919,,,,,,,,,
0,,,,0.12752841844205273,0.005090980283767537,,,0.9616120994916233,-2.059416049478294,,,,,,,,,
0,,,,0.05551876216022389,0.001990953376400263,,,0.9653805733896849,-2.8910342584171502,,,,,,,,,
0,,,0.020712639411075578,0.05861849677766746,0.005128248507440446,0.35334647849527767,0.24523786771100567,0.6940436162130399,-2.8367049875343757,,,,,,,,,
0,,,,,,,,,,,,,,,,,,
0,,,,0.02996289589545343,0.00025346244521221956,,,0.9916117474397599,-3.507795466277522,,,,,,,,,
0,,,,0.11907830397385046,0.00350831414303109,,,0.9713809370311036,-2.1279739856816198,,,,,,,,,
0,,,,0.05136593729448516,0.003014585157030312,,,0.9445649835431785,-2.9687800247536353,,,,,,,,,
0,,,,0.08939323844554241,0.035609399893506054,,,0.7151308135039391,-2.414710232263155,,,,,,,,,
0,,,,0.030901085504051382,0.001625247723946713,,,0.9500328637552132,-3.4769639661145155,,,,,,,,,
0,,,,0.07218148138284952,0.03396786739597158,,,0.6799992860366108,-2.6285717565249316,,,,,,,,,
0,,,,0.14561220569435063,0.043107597748439946,,,0.7715788329468678,-1.926808316414774,,,,,,,,,
0,,,,0.1203614727677126,0.0055296628576662725,,,0.9560758362358316,-2.11725579093995,,,,,,,,,
0,,,,0.14897940232580115,0.01872417144251241,,,0.8883495979138746,-1.9039472220167812,,,,,,,,,
0,,,,,,,,,,,,,,,,,,
0,,,,0.02583667085588291,0.00311439125811185,,,0.8924256648737466,-3.655960445214552,,,,,,,,,
0,,,,0.05159152024829535,0.04764791941741587,,,0.5198691208060199,-2.964397956272651,,,,,,,,,
0,,,,0.14874858812626313,0.015141588057879816,,,0.9076113748217153,-1.9054977261895905,,,,,,,,,
0,,,,0.14092767855913668,0.06243525779195741,,,0.6929860528559313,-1.9595084382117214,,,,,,,,,
0,,,,0.18187974213914115,0.01021253555911007,,,0.9468352622943415,-1.70440956777902,,,,,,,,,
0,,,,0.12836671051878942,0.0017776714609253046,,,0.9863407745007203,-2.0528641852133207,,,,,,,,,
0,,,,0.07984202199847927,0.0024646140794569605,,,0.9700557063573438,-2.5277053216673617,,,,,,,,,
0,,,,0.11939532488919796,0.026561909286379148,,,0.8180158082851386,-2.1253152338220564,,,,,,,,,
0,,,,0.08788423453901242,0.015107693017903642,,,0.8533118723352883,-2.4317348471576476,,,,,,,,,
0,,,,0.18513907438536076,0.033235242195738715,,,0.8478060849092761,-1.686647982894509,,,,,,,,,
0,,,,0.01710196738420064,0.0019993780840408164,,,0.8953278926154679,-4.068561770383823,,,,,,,,,
0,,,,0.005200754898864474,0.0031176349486645534,,,0.6252117289753323,-5.258951491072763,,,,,,,,,
0,,,,0.13905294717430697,0.03369596232511816,,,0.8049425468284632,-1.9729005034580451,,,,,,,,,
0,,,,0.015180209599284443,0.0013953222125019022,,,0.915820365322473,-4.187762699515481,,,,,,,,,
0,,,,0.08081222582948681,0.040797396803966525,,,0.6645216396490679,-2.51562701513038,,,,,,,,,
0,,,,0.18618847848879502,0.035379531176268866,,,0.8403220246923245,-1.6809957931277761,,,,,,,,,
0,,,,0.013891235154358673,0.02931145617441802,,,0.3215363378324054,-4.276497202169485,,,,,,,,,
0,,,,0.03199854023948568,,,,1.0,-3.4420649947389936,,,,,,,,,
0,,,,0.021935755209319934,0.007183026663204293,,,0.7533198093708027,-3.8196373155369927,,,,,,,,,
0,,,,0.08941053201450125,0.0025920296062996364,,,0.9718265496021407,-2.4145167959729883,,,,,,,,,
0,,,0.026792363228418034,0.008998699869606096,0.0026312491005723694,2.977359353756381,0.6973126211128103,0.2342050583289676,-4.71067517101377,,,,,,,,,
0,,,,0.058664407992549183,0.00017175674087174502,,,0.9970807624587708,-2.8359220734802464,,,,,,,,,
0,,,0.015934208140590857,0.13816643354548785,0.012418062047309164,0.11532618836357902,0.09569020046002175,0.8297352216163376,-1.979296280322488,,,,,,,,,
0,,,,0.10539388553433746,0.05420010380317972,,,0.6603875620368466,-2.2500506565658203,,,,,,,,,
0,,,,0.10268628186914372,0.0392064366269618,,,0.7236895801102162,-2.2760767457587843,,,,,,,,,
0,,,,0.12289642227417871,0.033273070628155516,,,0.7869425711142961,-2.09641337370305,,,,,,,,,
0,,,,0.13486550983719114,0.029861527922447013,,,0.8187211502824477,-2.0034772205322984,,,,,,,,,
0,,,,0.13740968127449746,0.04958139749834354,,,0.7348461871885578,-1.9847884411630314,,,,,,,,,
0,,,,0.065810117338759,0.061176222748977896,,,0.5182456419587314,-2.7209816935228557,,,,,,,,,
0,,,0.0029995357163102626,0.12589523888649562,0.03924444605845254,0.02382564855383116,0.017839595690486015,0.7487559320863655,-2.0723051552752136,,,,,,,,,
0,,,0.007696625286302463,0.08277635486675176,0.006181639678222883,0.09298096417379108,0.07963018529003474,0.8564138476903471,-2.491612827615712,,,,,,,,,
0,,,0.06411217367455943,0.10129070163247171,0.012871178763299356,0.6329522122098361,0.35962705851333077,0.5681741078963277,-2.2897606623405777,,,,,,,,,
0,,,,0.1513107414912528,0.02762765990038278,,,0.845602399007046,-1.88841966605315,,,,,,,,,
0,,,,0.20169737167267743,0.017231288768000737,,,0.9212926771062494,-1.600986864981056,,,,,,,,,
0,,,,0.11347419557979005,0.042664531369557696,,,0.7267524066377312,-2.1761798196289113,,,,,,,,,
0,,,,0.03023873778406941,0.0061533890425580755,,,0.8309142779186033,-3.4986314684867352,,,,,,,,,
0,,,,0.13979004176749898,0.007554182363726523,,,0.9487310587960427,-1.9676136837116849,,,,,,,,,
0,,,,0.1789637891551665,0.06427616647280412,,,0.7357499662961915,-1.720571788828354,,,,,,,,,
0,,,,0.1443691113991351,0.013839043198888724,,,0.9125263597565432,-1.9353819853837024,,,,,,,,,
0,,,,0.17196937680481342,0.0349314861950223,,,0.8311680014836379,-1.7604388598524927,,,,,,,,,
0,,,,0.0647079554371099,,,,1.0,-2.7378711261915987,,,,,,,,,
0,,,,0.17603750110536454,0.020842560740573928,,,0.894135746681736,-1.737058232178826,,,,,,,,,
0,,,,0.04674347775098013,0.002798207259450987,,,0.9435181250120618,-3.063080546328352,,,,,,,,,
0,,,,0.003778162691953498,3.350795511348043e-05,,,0.9912091158402513,-5.578517447846017,,,,,,,,,
0,,,,,0.007250417983727398,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,
0,,,,0.17134771850189634,0.024770617797761282,,,0.8736955540969243,-1.7640603455917363,,,,,,,,,
0,,,,0.09636998351768414,0.03351640582611484,,,0.7419559817203051,-2.3395605001505615,,,,,,,,,
0,,,,0.17290321047547227,0.010576070422258898,,,0.9423582304742417,-1.7550233180704171,,,,,,,,,
0,,,,0.005773920682726952,0.00010581834033847978,,,0.9820028848349613,-5.154403934807179,,,,,,,,,
0,,,,0.13499896502466552,0.03426746714399321,,,0.7975530841824044,-2.0024881670570545,,,,,,,,,
0,,,,,,,,,,,,,,,,,,
0,,,,0.12291395187519945,0.0375578178592587,,,0.7659537380225333,-2.0962707466791817,,,,,,,,,
0,,,0.007871726957660903,0.02547912506486989,0.000286282484755188,0.30894808740957447,0.23401895176165635,0.7574701423913199,-3.6698957869811677,,,,,,,,,
0,,,,0.12855338680928816,0.03561971653393938,,,0.7830356141866233,-2.0514109993762357,,,,,,,,,
0,,,,0.004839223455481991,0.00073432792142031,,,0.8682477523283478,-5.331001014208198,,,,,,,,,
0,,,,0.013266384797933508,0.005153603603925607,,,0.720216783447841,-4.322521901972484,,,,,,,,,
